StudentID,Name,Gender,Age,Course,Department,Year,GPA,Attendance_,City,AdmissionYear,FeePaid,Scholarship,PlacementStatus,InternshipsCompleted
STU00886,Sana Subramaniam,Female,18,B.Com,Commerce,3,8.58,89.9,Pune,2022,No,No,Not Placed,3
STU00887,Vardaniya Savant,Female,26,MBA,Commerce,2,8.55,79.3,Delhi,2023,No,Yes,In Progress,3
STU00888,Kaira Setty,Female,22,B.Tech,Computer Science,1,8.65,68.8,Visakhapatnam,2025,Yes,No,In Progress,1
STU00889,Indranil Shah,Male,17,B.Tech,Mechanical,4,9.69,95.1,Bangalore,2025,Yes,No,Not Placed,2
STU00890,Rasha Bava,Male,20,MBA,Commerce,1,6.88,86.6,Vijayawada,2020,No,Yes,Not Placed,3
STU00891,Tiya Dhawan,Male,18,M.Tech,Electrical,2,8.69,76.5,Visakhapatnam,2020,Yes,Yes,Placed,1
STU00892,Jivika Bhasin,Male,20,B.Tech,Electrical,4,7.85,62.7,Pune,2023,Yes,No,In Progress,2
STU00893,Hiran Bala,Male,19,B.Com,Electronics,2,5.79,76.2,Vijayawada,2025,No,Yes,Placed,0
STU00894,Riya Sandal,Female,22,BBA,Mechanical,1,7.82,60.9,Bangalore,2023,No,No,Placed,2
STU00895,Samarth Boase,Male,25,B.Tech,Electronics,2,7.73,83.2,Bangalore,2025,No,No,In Progress,3
STU00896,Zara Deol,Male,20,B.Com,Commerce,1,6.95,69.9,Delhi,2019,No,Yes,In Progress,0
STU00897,Parinaaz Saraf,Male,23,B.Sc,Civil,1,9.58,94.4,Bangalore,2025,Yes,No,In Progress,3
STU00898,Keya Madan,Female,21,B.Sc,Electrical,1,5.65,79.3,Visakhapatnam,2019,No,No,Placed,0
STU00899,Dhanuk Lal,Male,23,B.Tech,Management,2,8.11,74.4,Mumbai,2023,Yes,No,In Progress,1
STU00900,Akarsh Virk,Male,22,BBA,Commerce,4,6.09,76.6,Mumbai,2023,No,No,Placed,1
STU00901,Ivana Sarkar,Male,17,B.Sc,Computer Science,1,7.28,88.6,Bangalore,2020,Yes,Yes,Placed,1
STU00902,Ela Vaidya,Male,26,BBA,Mechanical,3,6.85,82.9,Mumbai,2019,Yes,No,Not Placed,0
STU00903,Abram Mahal,Female,21,M.Tech,Computer Science,1,9.53,67.8,Delhi,2021,No,Yes,In Progress,2
STU00904,Rasha Iyer,Female,23,MCA,Commerce,2,9.34,72.1,Pune,2023,Yes,Yes,Not Placed,0
STU00905,Prerak Kara,Male,20,B.Sc,Mechanical,2,8.69,68.0,Pune,2021,No,Yes,In Progress,3
STU00906,Samaira Sarin,Male,17,B.Tech,Computer Science,4,5.65,70.6,Vijayawada,2025,No,No,In Progress,3
STU00907,Riaan Deol,Female,25,BBA,Computer Science,4,7.41,68.5,Hyderabad,2022,No,Yes,In Progress,2
STU00908,Indrans Batra,Male,17,B.Tech,Electronics,3,9.41,88.7,Delhi,2019,No,No,In Progress,3
STU00909,Sara Deshpande,Female,26,MCA,Civil,1,5.97,74.7,Vijayawada,2025,No,No,Placed,3
STU00910,Biju Swamy,Male,25,BBA,Commerce,2,9.4,70.7,Vijayawada,2020,No,Yes,Not Placed,3
STU00911,Sahil Seth,Female,26,B.Tech,Electronics,3,6.66,69.5,Delhi,2021,Yes,Yes,Not Placed,1
STU00912,Adira Dyal,Male,23,BBA,Civil,1,5.54,61.4,Hyderabad,2022,No,No,In Progress,0
STU00913,Aaina Kannan,Female,19,B.Com,Electronics,3,7.39,69.8,Visakhapatnam,2019,No,No,In Progress,1
STU00914,Lakshit Chadha,Male,25,B.Sc,Management,1,5.99,61.5,Visakhapatnam,2020,No,No,Placed,2
STU00915,Jhanvi Bala,Male,25,B.Com,Computer Science,3,8.59,82.8,Pune,2023,No,Yes,Placed,0
STU00916,Aayush Lalla,Female,21,B.Sc,Mechanical,3,7.1,91.3,Chennai,2023,No,Yes,Placed,2
STU00917,Jiya Tripathi,Female,26,MBA,Management,3,9.69,94.1,Hyderabad,2021,No,No,Placed,2
STU00918,Ritvik Konda,Male,23,B.Tech,Electrical,2,5.61,83.1,Hyderabad,2023,No,No,In Progress,1
STU00919,Myra Taneja,Male,26,BBA,Management,1,9.62,97.7,Pune,2019,No,Yes,In Progress,3
STU00920,Amani Seshadri,Female,20,B.Com,Electrical,2,7.97,94.6,Pune,2025,No,Yes,Not Placed,0
STU00921,Gatik Sastry,Male,22,M.Tech,Mechanical,4,9.62,75.6,Pune,2024,Yes,No,In Progress,1
STU00922,Indrans Sachar,Female,26,BBA,Management,4,7.95,91.4,Chennai,2020,Yes,Yes,In Progress,2
STU00923,Tushar Wason,Male,19,MCA,Electrical,3,6.01,75.5,Pune,2021,Yes,No,Placed,1
STU00924,Samarth Ramaswamy,Male,23,B.Tech,Civil,3,7.88,95.3,Hyderabad,2025,Yes,Yes,In Progress,1
STU00925,Samar Dua,Male,22,B.Tech,Mechanical,4,7.02,75.3,Delhi,2022,Yes,No,In Progress,0
STU00926,Oorja Lanka,Female,21,M.Tech,Computer Science,1,9.46,96.1,Pune,2024,No,No,In Progress,1
STU00927,Mishti Bir,Female,22,M.Tech,Mechanical,1,9.35,82.6,Pune,2020,No,No,Placed,2
STU00928,Divyansh Soni,Female,23,MCA,Computer Science,2,7.62,61.8,Delhi,2021,No,No,Placed,1
STU00929,Arhaan Bassi,Female,21,B.Tech,Management,2,7.73,81.9,Chennai,2022,No,Yes,Placed,2
STU00930,Zoya Gade,Male,21,B.Com,Civil,4,9.31,71.0,Chennai,2020,No,Yes,Placed,1
STU00931,Myra Dua,Female,17,MBA,Management,2,8.07,61.5,Delhi,2019,Yes,Yes,Placed,2
STU00932,Rohan Sarma,Female,23,MBA,Civil,4,6.04,77.2,Pune,2023,Yes,Yes,Not Placed,0
STU00933,Neelofar Lall,Male,22,MCA,Mechanical,3,8.38,96.8,Chennai,2024,Yes,Yes,In Progress,2
STU00934,Hrishita Kapadia,Male,25,B.Com,Civil,1,8.46,93.9,Delhi,2024,Yes,No,Placed,0
STU00935,Pihu Das,Female,24,M.Tech,Commerce,1,6.09,74.3,Chennai,2020,Yes,Yes,Not Placed,1
STU00936,Shray Iyengar,Female,18,M.Tech,Civil,3,6.35,93.3,Pune,2020,Yes,Yes,In Progress,1
STU00937,Riaan Kapadia,Female,25,M.Tech,Mechanical,1,8.46,83.3,Chennai,2022,Yes,No,Not Placed,1
STU00938,Yuvraj  Char,Female,18,B.Com,Commerce,4,8.93,74.9,Visakhapatnam,2022,No,No,Placed,2
STU00939,Hunar Anand,Male,22,BBA,Civil,3,8.35,64.4,Mumbai,2020,No,No,In Progress,1
STU00940,Aarna Srivastava,Male,23,MCA,Civil,4,7.27,68.9,Hyderabad,2023,No,No,In Progress,2
STU00941,Amani Dani,Male,21,B.Com,Commerce,3,7.18,76.8,Pune,2022,No,No,In Progress,1
STU00942,Ivan Contractor,Male,26,B.Com,Commerce,1,7.42,68.4,Delhi,2021,Yes,Yes,Placed,0
STU00943,Aniruddh Thakkar,Male,25,M.Tech,Computer Science,4,8.86,72.7,Visakhapatnam,2019,No,Yes,Not Placed,1
STU00944,Hunar Grewal,Female,23,B.Sc,Management,4,8.59,71.0,Visakhapatnam,2025,Yes,No,In Progress,1
STU00945,Emir Bansal,Male,19,B.Tech,Computer Science,1,9.54,63.9,Vijayawada,2025,No,No,Not Placed,0
STU00946,Taimur Ganguly,Male,21,B.Sc,Commerce,2,6.67,64.7,Bangalore,2019,No,No,Placed,0
STU00947,Sara Dey,Female,20,MBA,Commerce,4,5.56,91.5,Vijayawada,2019,Yes,Yes,Not Placed,3
STU00948,Lagan Rama,Female,21,MBA,Commerce,1,6.68,67.7,Mumbai,2021,No,No,Placed,1
STU00949,Akarsh Sem,Male,24,BBA,Electronics,3,6.72,86.7,Mumbai,2022,Yes,No,Not Placed,0
STU00950,Shanaya Sani,Female,22,BBA,Mechanical,1,8.82,77.0,Chennai,2022,No,Yes,In Progress,0
STU00951,Anahita Bhatnagar,Male,23,B.Tech,Electronics,2,9.22,78.6,Pune,2020,Yes,Yes,In Progress,1
STU00952,Azad Brahmbhatt,Female,26,B.Tech,Management,4,7.27,88.1,Mumbai,2021,Yes,Yes,Placed,2
STU00953,Jhanvi Sachar,Female,24,M.Tech,Mechanical,4,7.65,96.5,Bangalore,2023,Yes,No,Placed,3
STU00954,Adira Badami,Male,24,M.Tech,Computer Science,4,8.75,66.2,Bangalore,2020,Yes,Yes,Placed,3
STU00955,Inaaya  Gaba,Female,18,BBA,Mechanical,4,8.72,80.8,Mumbai,2020,No,Yes,Not Placed,2
STU00956,Divyansh Bhatti,Female,24,MBA,Electrical,3,8.3,65.4,Pune,2023,Yes,No,Placed,2
STU00957,Nitya Sankar,Female,19,M.Tech,Commerce,2,7.75,91.5,Chennai,2020,Yes,No,Not Placed,0
STU00958,Parinaaz Sachdeva,Male,26,B.Tech,Electrical,2,8.48,80.4,Pune,2020,No,Yes,In Progress,1
STU00959,Pari Bala,Female,26,B.Tech,Electrical,2,8.2,95.3,Vijayawada,2021,No,No,Not Placed,3
STU00960,Hazel Hari,Male,21,B.Com,Electronics,2,8.05,63.9,Bangalore,2019,Yes,No,Placed,3
STU00961,Vidur Dhaliwal,Male,17,B.Com,Electronics,3,8.67,83.4,Visakhapatnam,2025,No,Yes,Placed,0
STU00962,Dharmajan Sinha,Male,19,MCA,Electronics,2,6.21,93.2,Pune,2020,No,Yes,Not Placed,3
STU00963,Hansh Goyal,Female,21,B.Com,Electrical,1,7.91,74.3,Delhi,2020,No,No,In Progress,0
STU00964,Mehul Khanna,Female,24,MBA,Management,2,9.57,91.7,Vijayawada,2020,Yes,No,In Progress,0
STU00965,Mahika Dora,Female,20,MBA,Civil,3,5.61,73.9,Visakhapatnam,2020,No,No,Not Placed,2
STU00966,Amani Goda,Female,18,B.Sc,Commerce,1,7.4,80.0,Delhi,2020,Yes,No,Not Placed,0
STU00967,Akarsh Kant,Female,17,MBA,Electrical,1,6.68,78.2,Hyderabad,2024,Yes,No,In Progress,3
STU00968,Ishaan Dada,Female,17,MBA,Commerce,4,6.25,88.5,Chennai,2022,Yes,Yes,In Progress,1
STU00969,Riaan Sachdeva,Male,22,MCA,Management,2,7.3,92.1,Bangalore,2019,Yes,No,In Progress,2
STU00970,Tiya Talwar,Female,25,MCA,Mechanical,1,9.1,92.2,Hyderabad,2021,No,Yes,In Progress,3
STU00971,Yuvraj  Bhatia,Male,19,BBA,Management,1,6.33,88.9,Pune,2019,Yes,No,Placed,2
STU00972,Madhup Biswas,Female,25,MBA,Mechanical,4,8.23,92.0,Delhi,2020,Yes,No,Placed,2
STU00973,Vardaniya Bora,Male,19,BBA,Electronics,1,9.5,63.4,Delhi,2023,Yes,Yes,In Progress,0
STU00974,Aniruddh Kakar,Male,19,MCA,Mechanical,1,8.24,77.5,Vijayawada,2020,Yes,No,Placed,3
STU00975,Aaina Thaman,Female,20,M.Tech,Electrical,2,6.1,72.0,Chennai,2021,Yes,Yes,Not Placed,2
STU00976,Vanya Kalita,Male,17,M.Tech,Civil,3,7.61,82.0,Mumbai,2019,No,No,Placed,1
STU00977,Manjari Kapadia,Female,18,M.Tech,Civil,3,8.99,90.3,Visakhapatnam,2024,Yes,No,Not Placed,1
STU00978,Chirag Gupta,Female,26,BBA,Electrical,1,7.72,84.0,Delhi,2019,No,Yes,Not Placed,3
STU00979,Advik Sant,Female,24,M.Tech,Electronics,1,8.52,83.9,Delhi,2021,Yes,Yes,Not Placed,0
STU00980,Keya Kumer,Female,26,B.Sc,Electrical,3,7.51,67.1,Mumbai,2020,Yes,No,In Progress,3
STU00981,Ehsaan Ratta,Female,17,BBA,Management,2,8.61,82.8,Visakhapatnam,2021,No,No,In Progress,0
STU00982,Kashvi Ganesan,Male,26,BBA,Civil,3,7.22,61.1,Chennai,2023,Yes,No,Placed,2
STU00983,Ranbir Rao,Female,19,MCA,Computer Science,1,8.91,65.4,Pune,2021,No,No,Placed,1
STU00984,Aarav Bala,Male,20,B.Sc,Mechanical,3,5.85,69.0,Chennai,2021,Yes,No,In Progress,2
STU00985,Anvi Tank,Female,23,B.Tech,Civil,2,5.93,80.9,Pune,2021,No,Yes,In Progress,1
STU00986,Aaryahi Kapur,Female,23,MCA,Computer Science,4,6.87,95.5,Mumbai,2020,No,No,In Progress,0
STU00987,Hridaan Sahota,Female,22,B.Com,Civil,1,9.31,66.8,Hyderabad,2020,Yes,No,In Progress,3
STU00988,Ira Bansal,Male,22,B.Tech,Commerce,2,7.65,61.7,Mumbai,2020,No,No,In Progress,1
STU00989,Ira Sehgal,Female,19,BBA,Mechanical,3,7.16,91.2,Chennai,2021,Yes,No,Not Placed,0
STU00990,Seher Mander,Male,22,BBA,Management,1,8.45,63.9,Chennai,2021,No,Yes,In Progress,3
STU00991,Mannat Srinivasan,Female,23,M.Tech,Civil,1,8.31,85.5,Vijayawada,2022,No,Yes,In Progress,0
STU00992,Ryan Sengupta,Male,19,MBA,Management,4,7.1,78.0,Mumbai,2023,No,No,In Progress,3
STU00993,Ojas Ben,Female,23,MCA,Commerce,1,5.53,96.0,Hyderabad,2020,No,Yes,Not Placed,2
STU00994,Darshit Shan,Female,22,B.Tech,Computer Science,4,7.08,93.8,Vijayawada,2022,No,No,Placed,2
STU00995,Charvi Sachdeva,Female,17,B.Sc,Electrical,3,5.58,72.3,Mumbai,2022,Yes,Yes,Placed,1
STU00996,Misha Bains,Female,24,B.Tech,Electronics,1,8.63,84.1,Visakhapatnam,2020,No,No,In Progress,3
STU00997,Elakshi Sampath,Male,22,B.Tech,Computer Science,3,5.66,83.2,Vijayawada,2021,Yes,No,Not Placed,3
STU00998,Eshani Kalita,Male,26,B.Tech,Mechanical,3,8.31,93.6,Vijayawada,2024,No,Yes,Not Placed,1
STU00999,Purab Dani,Male,21,M.Tech,Management,1,7.97,68.2,Hyderabad,2021,No,No,In Progress,3
STU01000,Himmat Deol,Female,21,B.Sc,Commerce,3,5.52,67.9,Pune,2021,No,Yes,In Progress,2
STU01001,Advika Thaman,Female,26,B.Tech,Mechanical,2,8.55,68.4,Delhi,2019,No,No,In Progress,3
STU01002,Aniruddh Chander,Female,24,BBA,Electronics,1,6.96,73.2,Visakhapatnam,2021,No,Yes,In Progress,1
STU01003,Jayesh Shere,Female,18,M.Tech,Civil,3,5.64,92.4,Visakhapatnam,2022,Yes,No,In Progress,2
STU01004,Sara Gupta,Female,23,B.Com,Electrical,3,8.4,61.1,Hyderabad,2022,Yes,No,Not Placed,3
STU01005,Anahita Tailor,Male,20,B.Sc,Civil,2,8.11,92.3,Bangalore,2022,Yes,No,In Progress,2
STU01006,Purab Mangat,Female,20,B.Sc,Management,2,8.84,87.9,Mumbai,2025,No,No,In Progress,2
STU01007,Tarini Kaur,Male,23,B.Com,Management,3,5.95,93.6,Pune,2024,No,No,Not Placed,2
STU01008,Advika Majumdar,Male,18,MCA,Civil,2,6.26,71.0,Mumbai,2025,No,No,In Progress,3
STU01009,Trisha Dubey,Male,22,BBA,Civil,2,5.62,68.5,Visakhapatnam,2024,Yes,No,Placed,3
STU01010,Charvi Rana,Male,24,M.Tech,Computer Science,3,8.69,93.6,Delhi,2019,No,Yes,In Progress,1
STU01011,Vritika Dhar,Female,24,B.Sc,Civil,2,6.07,62.5,Visakhapatnam,2021,Yes,Yes,In Progress,3
STU01012,Ela Kota,Male,24,B.Sc,Management,2,7.65,64.2,Bangalore,2022,No,Yes,Placed,0
STU01013,Akarsh Korpal,Female,21,M.Tech,Commerce,4,7.74,77.9,Bangalore,2025,No,Yes,In Progress,0
STU01014,Arhaan Swamy,Female,25,BBA,Civil,1,8.99,91.5,Pune,2021,Yes,No,Not Placed,0
STU01015,Samiha Kakar,Female,23,B.Tech,Mechanical,3,9.05,88.6,Delhi,2025,Yes,Yes,Placed,1
STU01016,Aaryahi Iyer,Female,20,MCA,Civil,2,5.92,84.4,Vijayawada,2021,Yes,No,Not Placed,2
STU01017,Kismat Saraf,Male,19,M.Tech,Civil,3,7.44,69.8,Vijayawada,2025,No,Yes,Placed,1
STU01018,Yakshit Taneja,Female,24,B.Com,Electronics,3,6.75,95.9,Vijayawada,2024,Yes,No,Placed,1
STU01019,Chirag Sawhney,Female,19,B.Sc,Electronics,3,7.15,84.2,Hyderabad,2025,Yes,Yes,Not Placed,2
STU01020,Onkar Soman,Female,25,M.Tech,Electronics,4,8.16,66.5,Delhi,2022,No,Yes,Not Placed,3
STU01021,Bhamini Karpe,Male,21,M.Tech,Mechanical,4,7.58,74.4,Visakhapatnam,2020,Yes,No,Placed,1
STU01022,Vaibhav Lata,Male,22,B.Com,Electronics,1,6.35,79.0,Hyderabad,2024,Yes,Yes,Not Placed,0
STU01023,Bhamini Goel,Female,26,B.Com,Electronics,1,7.88,80.3,Visakhapatnam,2021,Yes,Yes,Placed,2
STU01024,Renee Kala,Male,17,MCA,Commerce,2,9.53,92.6,Vijayawada,2024,Yes,No,In Progress,2
STU01025,Yasmin Garg,Male,20,B.Tech,Commerce,2,9.07,62.4,Visakhapatnam,2024,Yes,No,Placed,3
STU01026,Riaan Bakshi,Female,18,BBA,Computer Science,1,8.9,62.8,Pune,2021,No,Yes,Placed,0
STU01027,Kimaya Sanghvi,Female,20,MBA,Electronics,2,7.6,81.6,Pune,2023,No,Yes,Placed,2
STU01028,Zeeshan Tripathi,Female,21,MCA,Civil,3,8.21,72.5,Visakhapatnam,2022,No,No,Not Placed,2
STU01029,Vidur Taneja,Male,22,M.Tech,Electronics,3,7.39,97.1,Pune,2024,Yes,No,Not Placed,1
STU01030,Kiara Samra,Male,20,B.Sc,Computer Science,4,6.81,95.2,Bangalore,2024,No,No,Placed,1
STU01031,Rasha Sandal,Male,22,B.Com,Electronics,3,8.8,77.9,Chennai,2021,No,Yes,Placed,3
STU01032,Mamooty Sani,Female,20,MCA,Mechanical,2,8.35,72.4,Vijayawada,2023,No,No,Not Placed,2
STU01033,Kashvi Kalita,Female,23,B.Com,Mechanical,3,8.62,91.5,Mumbai,2021,No,No,Not Placed,0
STU01034,Zain Sura,Male,20,MCA,Civil,1,7.02,90.6,Visakhapatnam,2022,No,No,In Progress,2
STU01035,Kashvi Bansal,Male,26,B.Com,Management,3,6.88,90.1,Pune,2019,No,Yes,Not Placed,0
STU01036,Misha Kurian,Female,24,B.Tech,Mechanical,2,8.61,95.8,Visakhapatnam,2021,No,Yes,Not Placed,3
STU01037,Ehsaan Gera,Male,24,B.Tech,Computer Science,1,6.97,80.4,Chennai,2024,No,No,In Progress,0
STU01038,Ishaan Zacharia,Male,24,B.Com,Management,4,6.15,65.7,Visakhapatnam,2025,No,Yes,Not Placed,2
STU01039,Shamik Ramesh,Female,24,MBA,Electronics,3,5.59,89.3,Visakhapatnam,2024,Yes,No,Placed,2
STU01040,Kartik Sagar,Male,19,BBA,Mechanical,4,6.93,85.8,Bangalore,2021,No,No,In Progress,3
STU01041,Nehmat Shankar,Female,17,BBA,Civil,4,5.71,80.1,Delhi,2025,No,Yes,In Progress,3
STU01042,Yasmin Dar,Male,25,B.Com,Electronics,3,5.79,62.9,Bangalore,2024,Yes,Yes,In Progress,3
STU01043,Siya Handa,Female,19,MBA,Commerce,2,5.81,86.0,Delhi,2025,No,No,Placed,1
STU01044,Rohan Seshadri,Female,26,M.Tech,Electronics,3,7.77,86.3,Vijayawada,2022,No,Yes,Placed,3
STU01045,Ayesha Yohannan,Female,20,B.Tech,Computer Science,2,7.34,69.8,Delhi,2021,Yes,No,In Progress,1
STU01046,Divyansh Zacharia,Female,18,B.Sc,Management,2,6.83,63.8,Delhi,2020,Yes,Yes,Not Placed,1
STU01047,Kashvi Rama,Female,17,M.Tech,Mechanical,2,6.2,97.7,Chennai,2021,Yes,Yes,Not Placed,0
STU01048,Veer Ramakrishnan,Male,24,MCA,Civil,1,9.23,92.5,Pune,2022,Yes,No,Not Placed,1
STU01049,Vihaan Iyengar,Male,20,B.Sc,Management,4,9.0,63.5,Bangalore,2023,Yes,Yes,Not Placed,2
STU01050,Ayesha Goswami,Female,25,M.Tech,Electrical,4,6.4,63.5,Bangalore,2020,No,No,Not Placed,0
STU01051,Anika Dayal,Male,23,B.Tech,Civil,4,9.63,63.8,Vijayawada,2022,No,No,Placed,0
STU01052,Vihaan Warrior,Male,20,M.Tech,Commerce,4,5.57,96.6,Chennai,2022,No,Yes,In Progress,0
STU01053,Zeeshan Keer,Female,22,B.Sc,Electronics,2,8.49,89.0,Mumbai,2020,Yes,Yes,Placed,3
STU01054,Riaan Upadhyay,Male,17,B.Sc,Mechanical,2,8.98,85.4,Pune,2024,No,Yes,Placed,2
STU01055,Kiara Garde,Male,24,BBA,Commerce,3,6.64,72.2,Hyderabad,2025,Yes,No,In Progress,1
STU01056,Anika Srinivas,Male,22,BBA,Computer Science,4,8.07,80.0,Visakhapatnam,2025,Yes,Yes,Placed,3
STU01057,Myra Dalal,Male,21,B.Tech,Computer Science,4,9.73,92.5,Pune,2022,No,Yes,Not Placed,2
STU01058,Dhruv Bhargava,Male,20,B.Sc,Electrical,3,8.37,63.7,Chennai,2023,No,Yes,Placed,1
STU01059,Fateh Chaudhary,Male,21,M.Tech,Computer Science,1,7.24,93.7,Chennai,2024,Yes,Yes,In Progress,2
STU01060,Kismat Chandra,Female,23,B.Com,Commerce,4,8.04,79.6,Delhi,2024,No,Yes,In Progress,1
STU01061,Aarav Dubey,Male,17,MBA,Commerce,1,9.4,74.6,Chennai,2024,Yes,Yes,In Progress,0
STU01062,Aarush Devi,Female,20,MCA,Management,2,7.21,60.4,Mumbai,2020,No,No,Not Placed,1
STU01063,Kartik Thakkar,Male,21,BBA,Electronics,3,7.39,88.3,Delhi,2023,No,No,Not Placed,3
STU01064,Taimur Aurora,Male,25,M.Tech,Computer Science,3,7.73,62.4,Chennai,2025,No,No,Placed,1
STU01065,Zara Sarin,Female,23,BBA,Management,1,7.87,71.2,Bangalore,2019,No,No,In Progress,1
STU01066,Inaaya  Magar,Female,25,BBA,Management,2,9.11,68.4,Chennai,2020,Yes,Yes,In Progress,0
STU01067,Aayush Bhakta,Male,18,MCA,Electronics,3,6.49,96.0,Chennai,2023,Yes,No,In Progress,1
STU01068,Diya Keer,Male,23,MCA,Management,2,9.55,83.2,Vijayawada,2023,Yes,No,Not Placed,3
STU01069,Ahana  Dave,Female,20,BBA,Civil,3,8.6,71.4,Bangalore,2020,Yes,No,Placed,3
STU01070,Parinaaz Mallick,Male,23,B.Sc,Mechanical,4,6.19,96.9,Mumbai,2025,Yes,No,In Progress,1
STU01071,Saanvi Bava,Male,26,B.Sc,Management,3,6.47,96.1,Chennai,2019,Yes,No,Placed,3
STU01072,Baiju Biswas,Female,20,B.Sc,Commerce,3,6.91,84.2,Pune,2025,No,Yes,Not Placed,0
STU01073,Aarav Reddy,Male,23,MBA,Commerce,4,5.8,97.2,Vijayawada,2020,No,No,Placed,3
STU01074,Kartik Rajan,Male,18,BBA,Electronics,2,8.47,90.2,Delhi,2024,No,Yes,Placed,3
STU01075,Tushar Ravi,Female,25,MCA,Commerce,4,5.74,64.0,Delhi,2022,No,No,Not Placed,2
STU01076,Ahana  Ram,Female,21,B.Com,Computer Science,1,8.57,78.5,Bangalore,2019,No,Yes,In Progress,3
STU01077,Armaan Vasa,Male,26,MBA,Electronics,4,7.73,95.2,Bangalore,2023,No,Yes,In Progress,0
STU01078,Ela Sachdeva,Male,22,B.Tech,Management,2,7.99,87.0,Pune,2021,No,No,Not Placed,0
STU01079,Shray Bobal,Female,18,BBA,Management,4,9.4,68.2,Vijayawada,2024,Yes,Yes,Not Placed,0
STU01080,Jiya Bava,Female,17,M.Tech,Civil,3,9.02,73.1,Delhi,2021,Yes,No,Not Placed,2
STU01081,Advik Hayre,Female,19,MCA,Management,2,7.9,92.8,Pune,2020,No,No,Placed,2
STU01082,Zeeshan Sur,Female,26,B.Com,Electronics,2,9.06,63.8,Pune,2021,Yes,No,In Progress,1
STU01083,Miraya Bhardwaj,Female,19,MCA,Civil,2,9.18,78.4,Chennai,2021,No,No,Not Placed,0
STU01084,Tushar Mall,Male,20,B.Tech,Mechanical,3,8.51,81.3,Bangalore,2023,Yes,No,Placed,3
STU01085,Dhanush Thaker,Male,21,MCA,Electrical,2,6.96,73.4,Bangalore,2024,Yes,No,Not Placed,1
STU01086,Jivika Bhasin,Female,20,BBA,Management,1,7.86,85.4,Visakhapatnam,2020,No,Yes,Placed,1
STU01087,Tiya Deol,Female,23,BBA,Commerce,2,5.55,69.3,Visakhapatnam,2020,Yes,No,Not Placed,1
STU01088,Khushi Bhargava,Female,21,MCA,Electronics,4,7.97,94.3,Mumbai,2024,No,No,Not Placed,2
STU01089,Rasha Balay,Male,25,B.Sc,Electrical,3,9.62,65.1,Pune,2019,Yes,Yes,In Progress,2
STU01090,Hunar Kapur,Female,26,B.Tech,Management,2,7.0,86.7,Hyderabad,2024,Yes,No,Not Placed,3
STU01091,Mehul Lalla,Female,24,BBA,Electronics,4,9.6,66.5,Chennai,2019,No,Yes,Placed,2
STU01092,Alia Chhabra,Female,19,B.Tech,Commerce,3,6.58,94.1,Mumbai,2023,Yes,No,Placed,3
STU01093,Divyansh Arora,Female,17,B.Com,Electronics,3,6.5,90.3,Hyderabad,2021,No,Yes,In Progress,2
STU01094,Shlok Thakkar,Male,26,MBA,Computer Science,1,5.77,75.7,Chennai,2023,Yes,Yes,Placed,0
STU01095,Shalv Wason,Female,24,M.Tech,Civil,1,5.88,96.0,Chennai,2021,No,No,Not Placed,1
STU01096,Gatik Borde,Male,21,B.Tech,Electrical,3,8.54,93.4,Mumbai,2020,No,Yes,Placed,1
STU01097,Dhanush Seshadri,Male,25,B.Com,Commerce,1,7.44,63.6,Hyderabad,2021,No,Yes,In Progress,2
STU01098,Shlok Sethi,Female,18,B.Tech,Mechanical,1,5.55,72.4,Chennai,2023,No,Yes,Placed,3
STU01099,Arhaan Garde,Male,24,B.Sc,Electronics,2,5.92,86.0,Chennai,2021,Yes,No,In Progress,1
STU01100,Rati Datta,Female,18,MCA,Management,4,8.17,95.5,Delhi,2019,Yes,No,In Progress,1
STU01101,Nehmat Karpe,Female,24,MBA,Electronics,2,7.64,82.9,Bangalore,2019,No,No,In Progress,0
STU01102,Hazel Kapur,Male,22,B.Com,Mechanical,3,6.53,91.1,Hyderabad,2020,Yes,No,Not Placed,0
STU01103,Madhup Babu,Female,22,MCA,Electronics,1,8.32,94.7,Chennai,2024,No,Yes,Not Placed,1
STU01104,Divij Ramesh,Male,22,B.Com,Commerce,4,7.37,63.1,Pune,2022,Yes,No,In Progress,3
STU01105,Dhanush Karnik,Male,21,B.Com,Civil,3,8.44,62.1,Chennai,2025,Yes,Yes,In Progress,2
STU01106,Dishani Aggarwal,Female,25,M.Tech,Computer Science,1,9.66,74.6,Chennai,2019,No,Yes,In Progress,2
STU01107,Arnav Kashyap,Male,20,M.Tech,Commerce,1,5.92,96.1,Pune,2020,Yes,No,Placed,0
STU01108,Ayesha Ramesh,Male,23,B.Tech,Civil,2,6.0,71.0,Visakhapatnam,2024,Yes,No,Not Placed,3
STU01109,Kabir Sarin,Male,21,B.Tech,Mechanical,2,6.56,85.4,Mumbai,2023,No,No,In Progress,0
STU01110,Vaibhav Gill,Male,23,BBA,Management,4,6.7,94.2,Hyderabad,2022,No,No,In Progress,3
STU01111,Jiya Solanki,Male,25,B.Sc,Commerce,2,8.24,64.4,Delhi,2019,No,Yes,Placed,2
STU01112,Rohan Anand,Male,23,M.Tech,Commerce,4,7.81,70.8,Visakhapatnam,2021,No,Yes,Placed,3
STU01113,Kismat Kothari,Male,18,B.Sc,Mechanical,1,7.56,64.2,Bangalore,2022,Yes,No,Placed,3
STU01114,Jhanvi Manda,Male,22,MBA,Electrical,4,6.11,82.7,Hyderabad,2024,Yes,Yes,In Progress,0
